#	gene	chrom	exon_type	strand	exon_len	exon_start	exon_end	intergenic_5p_start	intergenic_5p_end	intergenic_3p_start	intergenic_3p_end	intergenic_5p_len	intergenic_3p_len	5p_end	5p_elements	3p_end	3p_elements	rec_region_start	rec_region_end	avg_rec_rate	numbp50	numbp75	length_5p	length_3p	divergence
291	LRRC4C	chr11	protein_coding	-	2136	40114199	40116334	40116335	40140800	40084595	40114198	24466	29604	NA	none	NA	none	40105987	40122386	0.768092453	5591	23202	24466	29604	0
292	SHANK2	chr11	protein_coding	-	5584	70467856	70473439	70473440	70485313	70436585	70467855	11874	31271	NA	none	NA	none	68894548	70829221	3.400852987	1238	9430	11874	31271	0.000537249
293	UVRAG	chr11	protein_coding	+	3528	76140711	76144238	76116016	76140710	76144239	76186325	24695	42087	NA	none	NA	none	76128276	76150652	1.575635419	2728	14749	24695	42087	0.00170068
294	THAP12	chr11	protein_coding	-	2839	76349956	76352794	76352795	76360955	76235897	76349955	8161	114059	NA	none	NA	none	76343289	76357349	3.702535688	614	6386	8161	114059	0
295	CCDC89	chr11	protein_coding	-	2434	85683844	85686277	85686278	85694220	85665139	85683843	7943	18705	NA	none	NA	none	85681293	85689010	2.410006695	1183	9127	7943	18705	0.002054232
296	NOX4	chr11	protein_coding	-	2524	89324353	89326876	89326877	89335844	89295760	89324352	8968	28593	NA	none	NA	none	89285125	89329999	3.513418442	615	6388	8968	28593	0.00118859
297	SLC36A4	chr11	protein_coding	-	4674	93144171	93148844	93148845	93154107	93052875	93144170	5263	91296	NA	none	NA	none	93144263	93148737	3.175805895	1194	9218	5263	91296	0.001069748
298	KDM4E	chr11	protein_coding	+	2339	95025258	95027596	94999515	95025257	95027597	95037428	25743	9832	NA	none	NA	none	95022062	95030508	1.597166557	2222	13056	25743	9832	0.000429
299	ENDOD1	chr11	protein_coding	+	4275	95128377	95132651	95090228	95128376	95132652	95150538	38149	17887	NA	none	NA	none	95126083	95133126	2.58674125	1522	10543	38149	17887	0.001403509
300	DDI1	chr11	protein_coding	+	2615	104036580	104039194	104000256	104036579	104039195	104163803	36324	124609	NA	none	NA	none	104036528	104040109	0.807118135	5561	23106	36324	124609	0.003059273
301	KDM5A	chr12	protein_coding	-	5606	280057	285662	285663	292758	262874	280056	7096	17183	NA	none	NA	none	280117	285596	4.368056879	844	7655	7096	17183	0.001783803
302	KCNA6	chr12	protein_coding	+	5603	4809176	4814778	4772727	4809175	4814779	4850737	36449	35959	NA	none	NA	none	4802087	4818632	2.096376985	2421	13792	36449	35959	0.001784758
303	KCNA5	chr12	protein_coding	+	2870	5043919	5046788	5032942	5043918	5046789	5233995	10977	187207	NA	none	NA	none	5042471	5049073	2.844478597	993	8291	10977	187207	0.000348432
304	LPAR5	chr12	protein_coding	-	2630	6618835	6621464	6621465	6631584	6607434	6618834	10120	11401	NA	none	NA	none	6611629	6625147	2.834845396	940	8041	10120	11401	0.002281369
305	LMO3	chr12	protein_coding	-	2956	16548372	16551327	16551328	16560412	16514871	16548371	9085	33501	NA	none	16675602	phastConsE-16674932-16675602	16544593	16556416	5.590436044	280	4219	9085	33501	0.00135318
306	PDE3A	chr12	protein_coding	+	4078	20680030	20684107	20654206	20680029	20684108	20695354	25824	11247	NA	none	NA	none	20473899	20695210	3.623189508	867	7723	25824	11247	0.001471309
307	ABCD2	chr12	protein_coding	-	2912	39551220	39554131	39554132	39573715	39467363	39551219	19584	83857	NA	none	NA	none	39548205	39562463	1.561800313	2524	14078	19584	83857	0.000686813
308	CNTN1	chr12	protein_coding	+	2454	41069959	41072412	41029220	41069958	41072413	41188447	40739	116035	NA	none	NA	none	41066952	41074714	1.935355727	1698	11182	40739	116035	0.001222494
309	ARID2	chr12	protein_coding	+	3107	45904934	45908040	45893919	45904933	45908041	45919130	11015	11090	NA	none	NA	none	45871519	46026682	6.329181437	227	3786	11015	11090	0.000321854
310	CCDC184	chr12	protein_coding	+	2344	48183583	48185926	48172056	48183582	48185927	48202338	11527	16412	NA	none	NA	none	48172248	48189181	1.914338397	1688	11145	11527	16412	0.001279863
311	TESPA1	chr12	protein_coding	-	2088	54948303	54950390	54950391	54961167	54858394	54948302	10777	89909	NA	none	NA	none	54932829	54959869	2.001908762	1485	10361	10777	89909	0.000957854
312	FAM19A2	chr12	protein_coding	-	2170	61708248	61710417	61710418	61753621	61232953	61708247	43204	475295	NA	none	NA	none	61696135	61712939	2.769675696	862	7663	43204	475295	0.000460829
313	PPM1H	chr12	protein_coding	-	4655	62643982	62648636	62648637	62667177	62603770	62643981	18541	40212	NA	none	NA	none	62641090	62713473	1.529760386	3247	16400	18541	40212	0.000214823
314	SRGAP1	chr12	protein_coding	+	5569	64142295	64147863	64128201	64142294	64147864	64186311	14094	38448	NA	none	NA	none	64141691	64151981	1.905365561	2723	14780	14094	38448	0.000897827
315	HMGA2	chr12	protein_coding	+	3047	65963245	65966291	65952537	65963244	65966292	66023619	10708	57328	NA	none	NA	none	65962487	65973907	4.531564809	444	5379	10708	57328	0.000328192
316	LRRC10	chr12	protein_coding	-	2599	69608564	69611162	69611163	69643507	69601578	69608563	32345	6986	NA	none	NA	none	68346873	70281546	3.52108045	627	6457	32345	6986	0.00115429
317	BEST3	chr12	protein_coding	-	2205	69653609	69655813	69655814	69671427	69643788	69653608	15614	9821	NA	none	NA	none	68346873	70281546	3.057342	724	6971	15614	9821	0.002721088
318	KCNMB4	chr12	protein_coding	+	3808	70430485	70434292	70400337	70430484	70434293	70515870	30148	81578	NA	none	NA	none	70430583	70434243	0.746971972	6760	26421	30148	81578	0.000787815
319	ATXN7L3B	chr12	protein_coding	+	3682	74537771	74541452	74292632	74537770	74541453	74663567	245139	122115	NA	none	NA	none	74534312	74541831	1.100080197	4351	19663	245139	122115	0.001357958
320	LIN7A	chr12	protein_coding	-	5207	80792520	80797726	80797727	80811464	80770718	80792519	13738	21802	NA	none	NA	none	80792453	80803125	3.291346205	1230	9386	13738	21802	0.001152295
321	KITLG	chr12	protein_coding	-	4389	88492793	88497181	88497182	88505158	88199888	88492792	7977	292905	NA	none	NA	none	88484427	88499453	3.550316002	953	8139	7977	292905	0.000911369
322	ATP2B1	chr12	protein_coding	-	3247	89588049	89591295	89591296	89598589	89526263	89588048	7294	61786	NA	none	NA	none	89586017	89613893	3.186862201	895	7841	7294	61786	0.000615953
323	CHST11	chr12	protein_coding	+	5066	104756949	104762014	104601992	104756948	104762015	104803496	154957	41482	NA	none	NA	none	104756964	104762004	0.55269485	9992	35397	154957	41482	0.000789578
324	TMEM132C	chr12	protein_coding	+	2826	128705090	128707915	128697416	128705089	128707916	128793193	7674	85278	NA	none	NA	none	128705105	128707883	4.747994583	376	4917	7674	85278	0.003893805
325	GLT1D1	chr12	protein_coding	+	2036	128982929	128984964	128957644	128982928	128984965	129013283	25285	28319	NA	none	NA	none	128979898	128989145	0.82956482	5053	21686	25285	28319	0.002455796
326	ZNF891	chr12	protein_coding	-	2056	133119969	133122024	133122025	133130226	133107675	133119968	8202	12294	NA	none	NA	none	133119539	133124200	1.804461667	1744	11350	8202	12294	0.000972763
327	GJA3	chr13	protein_coding	-	5051	20138255	20143305	20143306	20160889	20103231	20138254	17584	35024	NA	none	NA	none	20052694	20274005	3.403906029	1141	9002	17584	35024	0.000792079
328	PABPC3	chr13	protein_coding	+	2430	25096138	25098567	24988957	25096137	25098568	25161678	107181	63111	NA	none	NA	none	25093792	25106104	0.936499819	4580	20326	107181	63111	0.002470152
329	SERTM1	chr13	protein_coding	+	2934	36694906	36697839	36674185	36694905	36697840	36794786	20721	96947	NA	none	NA	none	36676563	36702932	1.305733084	3221	16295	20721	96947	0.001022495
330	CSNK1A1L	chr13	protein_coding	-	2405	37103260	37105664	37105665	37481463	37059714	37103259	375799	43546	NA	none	NA	none	37094493	37114821	8.550109376	78	2174	375799	43546	0.002910603
331	COG6	chr13	protein_coding	+	3331	39788335	39791665	39752629	39788334	39791666	40181808	35706	390143	NA	none	40698692	phastConsE-40698692-40699291	39787801	39797477	1.354648161	3236	16347	35706	390143	0
332	KBTBD7	chr13	protein_coding	-	3185	41191391	41194575	41194576	41216379	41171230	41191390	21804	20161	NA	none	NA	none	41187628	41197455	1.147523655	3913	18383	21804	20161	0
333	EPSTI1	chr13	protein_coding	-	2115	42886388	42888502	42888503	42895008	42872745	42886387	6506	13643	NA	none	NA	none	42880974	42897783	5.072348391	241	3888	6506	13643	0
334	SIAH3	chr13	protein_coding	-	3788	45780270	45784057	45784058	45851494	45714560	45780269	67437	65710	NA	none	NA	none	45692196	45894879	3.801305483	750	7136	67437	65710	0
335	LRCH1	chr13	protein_coding	+	3260	46741642	46744901	46733999	46741641	46744902	46750539	7643	5638	NA	none	NA	none	46679389	46842773	2.648165589	1221	9299	7643	5638	0.000613497
336	LRCH1	chr13	protein_coding	+	2502	46750540	46753041	46744902	46750539	46753042	46771255	5638	18214	NA	none	NA	none	46679389	46842773	3.287701752	693	6810	5638	18214	0.00039968
337	CAB39L	chr13	protein_coding	-	2344	49308650	49310993	49310994	49331946	49293487	49308649	20953	15163	NA	none	NA	none	49304825	49318020	1.253501913	3126	15999	20953	15163	0.000426621
338	DLEU7	chr13	protein_coding	-	2215	50711026	50713240	50713241	50807854	50528644	50711025	94614	182382	NA	none	NA	none	50706638	50720638	0.552945806	8061	30097	94614	182382	0.001354402
339	FAM124A	chr13	protein_coding	+	3792	51280450	51284241	51253615	51280449	51284242	51341031	26835	56790	NA	none	NA	none	51260766	51320614	2.496447482	1481	10369	26835	56790	0.001582278
340	PCDH17	chr13	protein_coding	+	3457	57631655	57635111	57316418	57631654	57635112	57666467	315237	31356	NA	none	NA	none	57620511	57653995	0.683730792	7199	27643	315237	31356	0.001157073
341	PCDH17	chr13	protein_coding	+	4320	57724612	57728931	57666834	57724611	57728932	58165826	57778	436895	NA	none	NA	none	57721213	57732738	0.838909137	6242	24984	57778	436895	0.000462963
342	PCDH9	chr13	protein_coding	-	2195	66302834	66305028	66305029	66631209	66218325	66302833	326181	84509	NA	none	NA	none	66298595	66315167	1.33218466	2810	15003	326181	84509	0
343	DACH1	chr13	protein_coding	-	2727	71437966	71440692	71440693	71475140	71168418	71437965	34448	269548	72038487	phastConsE-72038487-72039241	NA	none	71436918	71441488	4.5455477	396	5056	34448	269548	0
344	RAP2A	chr13	protein_coding	+	3794	97464205	97467998	97434785	97464204	97467999	97475702	29420	7704	NA	none	NA	none	97372583	97487795	5.210384471	424	5262	29420	7704	0.000790722
345	FAM155A	chr13	protein_coding	-	2256	107168531	107170786	107170787	107210583	106864329	107168530	39797	304202	NA	none	NA	none	107167060	107173106	2.482684089	1074	8650	39797	304202	0.000886525
346	IRS2	chr13	protein_coding	-	4526	109782042	109786567	109786568	110053850	109756309	109782041	267283	25733	NA	none	NA	none	109780503	109786990	1.354318529	3714	17806	267283	25733	0
347	SOX1	chr13	protein_coding	+	4108	112067599	112071706	111972394	112067598	112071707	112095474	95205	23768	112631589	phastConsE-112631084-112631589	NA	none	112067601	112071638	1.231919219	3981	18589	95205	23768	0.001217137
348	MIPOL1	chr14	protein_coding	+	4355	37546905	37551259	37500139	37546904	37551260	37589551	46766	38292	NA	none	NA	none	37546504	37553153	1.190355334	4250	19376	46766	38292	0.000688863
349	CLEC14A	chr14	protein_coding	-	2371	38254000	38256370	38256371	38726963	38213064	38253999	470593	40936	NA	none	NA	none	38231029	38268049	6.353246394	162	3162	470593	40936	0.002108815
350	L2HGDH	chr14	protein_coding	-	4820	50242434	50247253	50247254	50265357	50231694	50242433	18104	10740	NA	none	NA	none	50230505	50260226	1.846332901	2610	14393	18104	10740	0.000622794
351	TMEM30B	chr14	protein_coding	-	4443	61277370	61281812	61281813	61321442	61083734	61277369	39630	193636	NA	none	NA	none	61272782	61284692	0.975696116	5361	22535	39630	193636	0.000900495
352	ADAM20	chr14	protein_coding	-	2573	70522361	70524933	70524934	70534796	70483757	70522360	9863	38604	NA	none	NA	none	70516021	70525208	9.402230479	67	2018	9863	38604	0
353	RGS6	chr14	protein_coding	+	4114	72562417	72566530	72553357	72562416	72566531	72619295	9060	52765	NA	none	NA	none	72557019	72570193	1.933446174	2245	13161	9060	52765	0.001215362
354	MAGEL2	chr15	protein_coding	-	4298	23643549	23647846	23647847	23685406	23568021	23643548	37560	75528	NA	none	NA	none	23640660	23662046	1.003029292	5134	21897	37560	75528	0
355	GABRB3	chr15	protein_coding	-	4589	26543546	26548134	26548135	26560931	26133038	26543545	12797	410508	NA	none	NA	none	26516499	26553458	6.947766578	299	4406	12797	410508	0.00087165
356	KLF13	chr15	protein_coding	+	5890	31372010	31377899	31327790	31372009	31377900	31420193	44220	42294	NA	none	NA	none	31372056	31377899	1.174879628	4930	21349	44220	42294	0
357	BMF	chr15	protein_coding	-	3999	40087890	40091888	40091889	40104179	40067510	40087889	12291	20380	NA	none	NA	none	40081496	40112102	2.956219878	1185	9164	12291	20380	0.00100025
358	WDR72	chr15	protein_coding	-	4014	53513741	53517754	53517755	53523217	52886543	53513740	5463	627198	NA	none	NA	none	53503548	53518837	4.023914875	716	6963	5463	627198	0
359	UNC13C	chr15	protein_coding	+	3239	54012648	54015886	53978928	54012647	54015887	54047983	33720	32097	NA	none	NA	none	54012017	54017425	1.048490669	4390	19775	33720	32097	0.000308737
360	RAB27A	chr15	protein_coding	-	2740	55202966	55205705	55205706	55223888	55197034	55202965	18183	5932	NA	none	NA	none	55200654	55207510	4.902971872	341	4668	18183	5932	0.001094891
361	C15orf59	chr15	protein_coding	-	5212	73735431	73740642	73740643	73750974	73714519	73735430	10332	20912	NA	none	NA	none	73713587	73759301	4.575507238	732	7079	10332	20912	0.00076746
362	RPP25	chr15	protein_coding	-	2333	74955102	74957434	74957435	74995534	74938155	74955101	38100	16947	NA	none	NA	none	74949700	74962981	4.763089783	308	4417	38100	16947	0.001285898
363	TSPAN3	chr15	protein_coding	-	2911	77044017	77046927	77046928	77052384	77037476	77044016	5457	6541	NA	none	NA	none	77038412	77047806	2.902493983	969	8181	5457	6541	0.000687049
364	LINGO1	chr15	protein_coding	-	2877	77613024	77615900	77615901	77632309	77534111	77613023	16409	78913	NA	none	NA	none	77609673	77617221	1.657813387	2309	13358	16409	78913	0.000347584
365	TMED3	chr15	protein_coding	+	2487	79411400	79413886	79384722	79411399	79413887	79456097	26678	42211	NA	none	NA	none	79409622	79415160	0.682036672	6617	26056	26678	42211	0.002010454
366	SAXO2	chr15	protein_coding	+	2809	82282119	82284927	82271803	82282118	82284928	82293282	10316	8355	NA	none	NA	none	82282129	82284920	1.773874316	2071	12536	10316	8355	0.000355999
367	CHSY1	chr15	protein_coding	-	3258	101175723	101178980	101178981	101235081	101072891	101175722	56101	102832	NA	none	NA	none	101175393	101180716	5.837918162	286	4267	56101	102832	0.00092081
368	FLYWCH1	chr16	protein_coding	+	2521	2948688	2951208	2940158	2948687	2951209	2964215	8530	13007	NA	none	NA	none	2946496	2954791	2.963094935	844	7578	8530	13007	0.002380008
369	ADCY9	chr16	protein_coding	-	4318	3962649	3966966	3966967	3977481	3950445	3962648	10515	12204	NA	none	NA	none	3955511	3967840	2.822278744	1346	9843	10515	12204	0.001853139
370	C16orf72	chr16	protein_coding	+	3031	9116668	9119698	9103260	9116667	9119699	9156341	13408	36643	NA	none	NA	none	9087715	9161322	1.665397296	2351	13503	13408	36643	0.000989772
371	SNX29	chr16	protein_coding	+	5784	12568506	12574289	12524842	12568505	12574290	12659798	43664	85509	NA	none	NA	none	12567302	12574841	2.073782485	2503	14068	43664	85509	0.003804254
372	CPPED1	chr16	protein_coding	-	5317	12659799	12665115	12665116	12704623	12574290	12659798	39508	85509	NA	none	NA	none	12659821	12665109	1.003556686	5589	23181	39508	85509	0.002445448
373	SHISA9	chr16	protein_coding	+	3172	12908479	12911650	12902628	12908478	12911651	12916687	5851	5037	NA	none	NA	none	12904113	12920117	3.531106929	735	7041	5851	5037	0.000945776
374	SHISA9	chr16	protein_coding	+	5387	13235030	13240416	13203550	13235029	13240417	13920156	31480	679740	NA	none	NA	none	13235038	13240411	1.616241548	3274	16501	31480	679740	0.000742666
375	ANKS4B	chr16	protein_coding	+	2699	21249731	21252429	21233902	21249730	21252430	21258517	15829	6088	NA	none	NA	none	21247862	21252612	5.903535739	224	3751	15829	6088	0.002964061
376	HS3ST4	chr16	protein_coding	+	2077	26135612	26137688	26032932	26135611	26137689	27066897	102680	929209	NA	none	26822790	phastConsE-26822790-26824059	26132825	26140283	1.434468046	2480	13927	102680	929209	0.002407318
377	C16orf82	chr16	protein_coding	+	2269	27066898	27069166	26137689	27066897	27069167	27203485	929209	134319	26824059	phastConsE-26822790-26824059	NA	none	27063474	27072259	0.919803254	4591	20361	929209	134319	0.001762891
378	GSG1L	chr16	protein_coding	-	3939	27787529	27791467	27791468	27807486	27780372	27787528	16019	7157	NA	none	NA	none	27787658	27791410	2.60060152	1428	10164	16019	7157	0.000761615
379	FTO	chr16	protein_coding	+	2706	54111762	54114467	54040374	54111761	54114468	54245543	71388	131076	54101828	phastConsE-54101139-54101828	NA	none	54109693	54117978	2.26726199	1393	10001	71388	131076	0.002217295
380	LOC729159	chr16	protein_coding	-	2115	60357679	60359793	60359794	60654070	60053974	60357678	294277	303705	NA	none	NA	none	60351716	60361987	0.6164534	7121	27476	294277	303705	0
381	CYB5B	chr16	protein_coding	+	3835	69462430	69466264	69447279	69462429	69466265	69565807	15151	99543	NA	none	NA	none	68706750	70641423	1.759820891	2454	13859	15151	99543	0.001043025
382	CRK	chr17	protein_coding	-	2298	1421353	1423650	1423651	1436619	1400263	1421352	12969	21090	NA	none	NA	none	1410721	1453256	2.894307856	826	7487	12969	21090	0
383	RTN4RL1	chr17	protein_coding	-	3132	1934677	1937808	1937809	2017715	1899555	1934676	79907	35122	NA	none	NA	none	1934714	1937742	3.176388696	876	7745	79907	35122	0.001596934
384	UBE2G1	chr17	protein_coding	-	3300	4269217	4272516	4272517	4282797	4263996	4269216	10281	5221	NA	none	NA	none	4263838	4273878	2.867374125	1082	8699	10281	5221	0.000606061
385	GLP2R	chr17	protein_coding	+	2734	9889370	9892103	9880517	9889369	9892104	9897709	8853	5606	NA	none	NA	none	9887161	9894806	8.123446855	107	2565	8853	5606	0.000731797
386	MAP2K4	chr17	protein_coding	+	2685	12141147	12143831	12129288	12141146	12143832	12549967	11859	406136	NA	none	12139479	phastConsE-12139479-12140186	12132784	12149879	7.753095418	118	2686	11859	406136	0
387	HS3ST3A1	chr17	protein_coding	-	2787	13494032	13496818	13496819	13543528	13018065	13494031	46710	475967	NA	none	NA	none	13480741	13579107	0.997089851	4429	19888	46710	475967	0.000717618
388	ARHGAP23	chr17	protein_coding	+	2449	38509944	38512392	38498511	38509943	38512393	38530023	11433	17631	NA	none	NA	none	38506704	38513196	2.724817954	961	8135	11433	17631	0.00122499
389	SRCIN1	chr17	protein_coding	-	3408	38530024	38533431	38533432	38543822	38512393	38530023	10391	17631	NA	none	NA	none	38524926	38535770	2.092340528	1802	11583	10391	17631	0.000880282
390	EPOP	chr17	protein_coding	-	3232	38671703	38674934	38674935	38702261	38605931	38671702	27327	65772	NA	none	NA	none	38648029	38678829	0.896703421	5258	22246	27327	65772	0
391	KIF2B	chr17	protein_coding	+	2335	53822878	53825212	53757902	53822877	53825213	53952721	64976	127509	NA	none	NA	none	53817389	53830408	1.999999818	1572	10702	64976	127509	0.001713062
392	YPEL2	chr17	protein_coding	+	4634	59397101	59401734	59389469	59397100	59401735	59430868	7632	29134	NA	none	NA	none	59395507	59405271	3.004599719	1290	9621	7632	29134	0.001510574
393	PPM1D	chr17	protein_coding	+	3286	60662995	60666280	60656842	60662994	60666281	60677774	6153	11494	NA	none	NA	none	60659037	60668269	3.022489622	988	8276	6153	11494	0.000608643
394	CDC42EP4	chr17	protein_coding	-	2989	73283624	73286612	73286613	73311892	73261881	73283623	25280	21743	NA	none	NA	none	73273632	73287650	3.970976842	563	6099	25280	21743	0.00234192
395	SDK2	chr17	protein_coding	-	4557	73334384	73338940	73338941	73348598	73312005	73334383	9658	22379	NA	none	NA	none	73331759	73340653	2.173599787	2032	12434	9658	22379	0.001536098
396	BIRC5	chr17	protein_coding	+	2171	78223465	78225635	78216782	78223464	78225636	78231431	6683	5796	NA	none	NA	none	78221088	78230433	2.436949091	1085	8697	6683	5796	0.001842469
397	FOXK2	chr17	protein_coding	+	3305	82601303	82604607	82587273	82601302	82604608	82614561	14030	9954	NA	none	NA	none	82600428	82605509	1.667221597	2448	13832	14030	9954	0.001210287
398	YES1	chr18	protein_coding	-	3041	721592	724632	724633	732833	712665	721591	8201	8927	NA	none	NA	none	718021	730271	1.879167341	1981	12224	8201	8927	0.001973035
399	RAB31	chr18	protein_coding	+	3329	9859228	9862556	9845692	9859227	9862557	9880577	13536	18021	NA	none	NA	none	9858025	9862818	1.775895217	2251	13168	13536	18021	0.001201562
400	MC2R	chr18	protein_coding	-	3603	13882044	13885646	13885647	13915629	13826863	13882043	29983	55181	NA	none	NA	none	13882155	13885614	6.247921885	279	4221	29983	55181	0.001387732
401	TMEM241	chr18	protein_coding	-	2055	23296013	23298067	23298068	23309679	23260471	23296012	11612	35542	NA	none	NA	none	23291872	23309227	7.325177715	94	2382	11612	35542	0.000973236
402	ANKRD29	chr18	protein_coding	-	2384	23598926	23601309	23601310	23612091	23586618	23598925	10782	12308	NA	none	NA	none	23588429	23614077	1.457396496	2555	14176	10782	12308	0.002516779
403	SETBP1	chr18	protein_coding	+	3460	44949881	44953340	44877415	44949880	44953341	44970081	72466	16741	NA	none	NA	none	44947368	44961166	1.229352546	3714	17794	72466	16741	0.001156069
404	SMAD7	chr18	protein_coding	-	2058	48919853	48921910	48921911	48942480	48863218	48919852	20570	56635	NA	none	NA	none	48826389	48942644	3.179023351	640	6515	20570	56635	0.000485909
405	WDR7	chr18	protein_coding	+	2802	57027004	57029805	57020850	57027003	57029806	57054570	6154	24765	NA	none	NA	none	57022005	57034580	3.446917035	694	6819	6154	24765	0.000357015
406	BOD1L2	chr18	protein_coding	+	3347	57147062	57150408	57072120	57147061	57150409	57284602	74942	134194	NA	none	NA	none	57143739	57152334	2.091150791	1785	11519	74942	134194	0.000896325
407	ALPK2	chr18	protein_coding	-	3391	58534834	58538224	58538225	58578813	58529239	58534833	40589	5595	NA	none	NA	none	58534551	58540084	3.703183605	714	6939	40589	5595	0.000589797
408	ZNF532	chr18	protein_coding	+	2363	58918271	58920633	58865580	58918270	58920634	58934432	52691	13799	NA	none	NA	none	58912116	58924895	1.779142183	1898	11919	52691	13799	0
409	TNFRSF11A	chr18	protein_coding	+	2960	62384751	62387710	62369485	62384750	62387711	62415643	15266	27933	NA	none	NA	none	62380158	62391429	1.82224308	2044	12443	15266	27933	0.001013514
410	BCL2	chr18	protein_coding	-	5414	63123346	63128759	63128760	63317953	62980444	63123345	189194	142902	NA	none	NA	none	63121820	63131888	2.872853921	1545	10662	189194	142902	0.001847063
411	ZNF407	chr18	protein_coding	+	2523	75063150	75065672	74921059	75063149	75065673	75195107	142091	129435	72737447	phastConsE-72736914-72737447	NA	none	75053160	75094998	0.902849315	4836	21059	142091	129435	0.000792707
412	TSHZ1	chr18	protein_coding	+	4503	75285448	75289950	75211917	75285447	75289951	75409475	73531	119525	72927032	phastConsE-72926511-72927032	73074925	phastConsE-73074925-73075487	75277435	75295988	1.019969128	5133	21895	73531	119525	0.001554519
413	GNG7	chr19	protein_coding	-	3928	2511220	2515147	2515148	2520607	2478260	2511219	5460	32960	NA	none	NA	none	2502488	2616204	3.591809287	852	7649	5460	32960	0.001273237
414	FEM1A	chr19	protein_coding	+	3844	4791716	4795559	4772557	4791715	4795560	4815923	19159	20364	NA	none	NA	none	4788884	4796805	5.26551039	421	5246	19159	20364	0.002862347
415	OR7A5	chr19	protein_coding	-	2138	14826327	14828464	14828465	14840947	14800137	14826326	12483	26190	NA	none	NA	none	14819684	14843130	4.722831526	287	4258	12483	26190	0.001403181
416	ZNF506	chr19	protein_coding	-	2950	19792711	19795660	19795661	19806030	19776414	19792710	10370	16297	NA	none	NA	none	19678337	20084067	1.90151468	1917	11990	10370	16297	0.001694915
417	ZNF253	chr19	protein_coding	+	2011	19891474	19893484	19880147	19891473	19893485	19900912	11327	7428	NA	none	NA	none	19678337	20084067	2.158917603	1284	9547	11327	7428	0.000997506
418	ZNF93	chr19	protein_coding	+	2392	19933182	19935573	19916656	19933181	19935574	20004417	16526	68844	NA	none	NA	none	19678337	20084067	1.192312055	3364	16734	16526	68844	0
419	ZNF682	chr19	protein_coding	-	2858	20004418	20007275	20007276	20023003	19935574	20004417	15728	68844	NA	none	NA	none	19678337	20084067	3.121956301	842	7576	15728	68844	0
420	ZNF429	chr19	protein_coding	+	4389	21536280	21540668	21530685	21536279	21540669	21655153	5595	114485	NA	none	NA	none	21529220	21615010	4.022783855	776	7280	5595	114485	0.000227842
421	ZNF100	chr19	protein_coding	-	3949	21724041	21727989	21727990	21744016	21658609	21724040	16027	65432	NA	none	NA	none	21559740	21768613	6.469511184	289	4311	16027	65432	0.000759686
422	ZNF43	chr19	protein_coding	-	4859	21804949	21809807	21809808	21817887	21767629	21804948	8080	37320	NA	none	NA	none	21800705	21813097	3.413276713	1102	8824	8080	37320	0.000411692
423	ZNF676	chr19	protein_coding	-	2486	22179101	22181586	22181587	22193015	22140099	22179100	11429	39002	NA	none	NA	none	22172360	22185540	1.612735416	2248	13148	11429	39002	0.001206758
424	ZNF729	chr19	protein_coding	+	3506	22313671	22317176	22304784	22313670	22317177	22368529	8887	51353	NA	none	NA	none	22253009	22442834	2.096399789	1827	11675	8887	51353	0.001141227
425	ZNF728	chr19	protein_coding	-	2228	22974883	22977110	22977111	22987307	22858485	22974882	10197	116398	NA	none	23146357	phastConsE-23145852-23146357	22964857	22979399	1.713930479	1957	12130	10197	116398	0
426	ZNF254	chr19	protein_coding	+	3715	24126254	24129968	24107353	24126253	24129969	24162192	18901	32224	NA	none	NA	none	24069562	24153165	6.117595882	302	4401	18901	32224	0
427	ZNF536	chr19	protein_coding	+	2172	30443561	30445732	30372557	30443560	30445733	30534846	71004	89114	30893364	phastConsE-30892686-30893364	30983039	phastConsE-30983039-30983715	30440291	30451718	1.360246183	2719	14710	71004	89114	0.00092081
428	TSHZ3	chr19	protein_coding	-	4808	31274945	31279752	31279753	31308344	31228141	31274944	28592	46804	31795501	phastConsE-31795501-31796039	NA	none	31272919	31280276	0.931720095	5810	23789	28592	46804	0.000831947
429	ZNF599	chr19	protein_coding	-	2486	34758074	34760559	34760560	34767315	34742870	34758073	6756	15204	NA	none	NA	none	34747849	34773718	2.771242383	942	8047	6756	15204	0.001206758
430	FFAR2	chr19	protein_coding	+	2053	35449715	35451767	35416841	35449714	35451768	35487323	32874	35556	NA	none	NA	none	35446735	35453637	2.871421703	777	7241	32874	35556	0.00243546
431	ZNF146	chr19	protein_coding	+	3116	36235659	36238774	36228820	36235658	36238775	36311342	6839	72568	NA	none	NA	none	36232856	36242703	3.619629737	692	6819	6839	72568	0.001283697
432	ZNF566	chr19	protein_coding	-	4883	36445119	36450001	36450002	36472910	36422898	36445118	22909	22221	NA	none	NA	none	36445128	36449998	1.042989358	5175	22019	22909	22221	0.001228753
433	ZNF345	chr19	protein_coding	+	2791	36876785	36879575	36863012	36876784	36879576	36888123	13773	8548	NA	none	NA	none	36876790	36879548	2.295763809	1391	9992	13773	8548	0.001791473
434	ZNF781	chr19	protein_coding	-	2808	37667749	37670556	37670557	37686450	37656262	37667748	15894	11487	NA	none	NA	none	37662009	37704632	1.690969394	2219	13050	15894	11487	0.000356125
435	ZNF233	chr19	protein_coding	+	2419	44272899	44275317	44266962	44272898	44275318	44286347	5937	11030	NA	none	NA	none	43861337	44283160	2.304557021	1271	9498	5937	11030	0.001653576
