#	human_gene	human_chr	human_strand	hg19_exon_start	hg19_exon_end	hg18_exon_start	hg18_exon_end	human_exon_len	human_intergenic_5p_start	human_intergenic_5p_end	human_intergenic_5p_len	human_intergenic_3p_start	human_intergenic_3p_end	human_intergenic_3p_len	chimp_useability	chimp_transcript	chimp_gene_and_exon	chimp_chr	chimp_strand	chimp_UCSC_start	chimp_UCSC_end	chimp_exon_start	chimp_exon_end	chimp_exon_len	chimp_intergenic_5p_start	chimp_intergenic_5p_end	chimp_intergenic_5p_len	chimp_intergenic_3p_start	chimp_intergenic_3p_end	chimp_intergenic_3p_len	vervet_useability	vervet_transcript	vervet_gene_and_exon	vervet_chr	vervet_strand	vervet_UCSC_start	vervet_UCSC_end	vervet_exon_start	vervet_exon_end	vervet_exon_len	vervet_intergenic_5p_start	vervet_intergenic_5p_end	vervet_intergenic_5p_len	vervet_intergenic_3p_start	vervet_intergenic_3p_end	vervet_intergenic_3p_len
121	HTR5A	chr7	+	154875865	154879102	155084155	155087392	3238	155077856	155084154	6299	155087393	155134636	47244	Y	ENSPTRT00000036878	ENSPTRG00000019904_ex2/3	chr7	+	155832169	155832418	155832169	155832418	250	155825936	155832168	6233	155832419	155832704	286	Y	ENSCSAT00000004554.1	ENSCSAG00000006516.1_ex2/2	chr21	+	123241148	123241481	123241148	123241481	334	123235852	123241147	5296	123241482	123288465	46984
122	MCPH1	chr8	+	6500515	6506026	6642994	6648505	5512	6635152	6642993	7842	6648506	6678323	29818	N	ENSPTRT00000036980	ENSPTRG00000019946_ex14/14	chr8	+	6692771	6693399	6692771	6693399	629	6682116	6692770	10655	6693400	6727401	34002	Y	ENSCSAT00000015096.1	ENSCSAG00000017002.1_ex14/14	chr8	+	6425075	6425131	6425075	6425131	57	6414533	6425074	10542	6425132	6456909	31778
123	MTUS1	chr8	-	17611226	17613470	17753717	17755961	2245	17755962	17778279	22318	17748758	17753716	4959	Y	ENSPTRT00000037097	ENSPTRG00000020023_ex15/16	chr8	-	13951027	13952663	13951027	13952663	1637	13952664	13952952	289	13946040	13951026	4987	Y	ENSCSAT00000014842.1	ENSCSAG00000016743.1_ex14/14	chr8	-	15851045	15853293	15851045	15853293	2249	15853294	15907673	54380	15846085	15851044	4960
124	SCARA5	chr8	-	27727399	27729587	27869882	27872070	2189	27872071	27875819	3749	27853989	27869881	15893	Y	ENSPTRT00000037255	ENSPTRG00000020113_ex1/9	chr8	-	24352320	24354141	24352320	24354141	1822	24354142	24357895	3754	24335972	24352319	16348	Y	ENSCSAT00000014049.1	ENSCSAG00000015956.1_ex1/9	chr8	-	25975121	25977517	25975121	25977517	2397	25977518	25980074	2557	25959092	25975120	16029
125	XKR9	chr8	+	71646031	71648177	70733796	70735942	2147	70720475	70733795	13321	70735943	70966687	230745	Y	ENSPTRT00000059886	ENSPTRG00000030985_ex3/3	chr8	+	69072174	69072985	69072174	69072985	812	69058932	69072173	13242	69072986	69909919	836934	Y	ENSCSAT00000011913.1	ENSCSAG00000013824.1_ex2/2	chr8	+	66462804	66463496	66462804	66463496	693	66452405	66462803	10399	66463497	67117555	654059
126	BAALC	chr8	+	104240217	104242533	103227989	103230305	2317	103220537	103227988	7452	103230306	103264369	34064	Y	ENSPTRT00000059839	ENSPTRG00000020488_ex5/5	chr8	+	102258514	102258625	102258514	102258625	112	102251284	102258513	7230	102258626	102294621	35996	Y	ENSCSAT00000010006.1	ENSCSAG00000011912.1_ex3/3	chr8	+	98082021	98082132	98082021	98082132	112	98073812	98082020	8209	98082133	98118164	36032
127	LRRC6	chr8	-	133582667	133584728	132570419	132572480	2062	132572481	132575444	2964	132565949	132570418	4470	Y	ENSPTRT00000038084	ENSPTRG00000020595_ex1/12	chr8	-	132230276	132230556	132230276	132230556	281	132230557	132233555	2999	132186067	132230275	44209	Y	ENSCSAT00000007997.1	ENSCSAG00000009917.1_ex1/12	chr8	-	127008618	127010905	127008618	127010905	2288	127010906	127016561	5656	126815665	127008617	192953
128	ZNF251	chr8	-	145946294	145948767	144720909	144723382	2474	144723383	144738532	15150	144703361	144720908	17548	Y	ENSPTRT00000038288	ENSPTRG00000024143_ex1/5	chr8	-	144723034	144725503	144723034	144725503	2470	144725504	144741101	15598	144666183	144723033	56851	Y	ENSCSAT00000006275.1	ENSCSAG00000008222.1_ex1/4	chr8	-	138913807	138919494	138913807	138919494	5688	138919495	138935795	16301	138900205	138913806	13602
129	MOB3B	chr9	-	27325207	27330614	27325209	27330616	5408	27330617	27344825	14209	27311174	27325208	14035	Y	ENSPTRT00000038553	ENSPTRG00000020837_ex1/4	chr9	-	27935148	27936633	27935148	27936633	1486	27936634	27951275	14642	27919050	27935147	16098	Y	ENSCSAT00000007880.1	ENSCSAG00000009793.1_ex4/4	chr12	+	52725680	52725710	52725680	52725710	31	52711821	52725679	13859	52725711	52741296	15586
130	KLF9	chr9	-	72999513	73002921	70384597	70388005	3409	70388006	70400432	12427	70369735	70384596	14862	Y	ENSPTRT00000038854	ENSPTRG00000021013_ex1/2	chr9	-	69147779	69151197	69147779	69151197	3419	69151198	69163492	12295	69110059	69147778	37720	Y	ENSCSAT00000006408.1	ENSCSAG00000008358.1_ex1/2	chr12	-	81454393	81454623	81454393	81454623	231	81454624	81467106	12483	81417780	81454392	36613
131	TRPM3	chr9	-	73149949	73152321	70535033	70537405	2373	70537406	70543473	6068	70474845	70535032	60188	N	ENSPTRT00000038857	ENSPTRG00000021014_ex1/26	chr9	-	69302083	69304437	69302083	69304437	2355	69304438	69310501	6064	69239834	69302082	62249	Y	ENSCSAT00000006371.1	ENSCSAG00000008347.1_ex2/26	chr12	-	81610919	81611203	81610919	81611203	285	81611204	81611791	588	81610085	81610918	834
132	NTRK2	chr9	+	87425457	87430623	84810542	84815708	5167	84781314	84810541	29228	84815709	84841475	25767	Y	ENSPTRT00000050236	ENSPTRG00000021064_ex15/15	chr9	+	83820258	83820296	83820258	83820296	39	83789126	83820257	31132	83820297	83844332	24036	Y	ENSCSAT00000005525.1	ENSCSAG00000007484.1_ex12/12	chr12	+	95620326	95620364	95620326	95620364	39	95590872	95620325	29454	95620365	96119166	498802
133	SPIN1	chr9	+	91089993	91093623	88475078	88478708	3631	88471842	88475077	3236	88478709	88506904	28196	Y	ENSPTRT00000039009	ENSPTRG00000021088_ex6/6	chr9	+	87605288	87608920	87605288	87608920	3633	87602049	87605287	3239	87608921	87637588	28668	Y	ENSCSAT00000005381.1	ENSCSAG00000007339.1_ex5/5	chr12	+	98960734	98960934	98960734	98960934	201	98957129	98960733	3605	98960935	98987692	26758
134	SYK	chr9	+	93657810	93660842	90895528	90898560	3033	90892078	90895527	3450	90898561	90980927	82367	Y	ENSPTRT00000039024	ENSPTRG00000021098_ex13/13	chr9	+	90051729	90052339	90051729	90052339	611	90048279	90051728	3450	90052340	90787811	735472	Y	ENSCSAT00000005323.1	ENSCSAG00000007280.1_ex14/14	chr12	+	101347137	101349856	101347137	101349856	2720	101343770	101347136	3367	101349857	101717429	367573
135	ZNF484	chr9	-	95607313	95610833	92845031	92848551	3521	92848552	92852181	3630	92841744	92845030	3287	Y	ENSPTRT00000056475	ENSPTRG00000021118_ex1/5	chr9	-	92057562	92060044	92057562	92060044	2483	92060045	92063658	3614	92015124	92057561	42438	Y	ENSCSAT00000005019.1	ENSCSAG00000006974.1_ex1/5	chr12	-	104904136	104910031	104904136	104910031	5896	104910032	104913701	3670	104886676	104904135	17460
136	CDC14B	chr9	-	99262395	99266071	96500113	96503789	3677	96503790	96506731	2942	96495725	96500112	4388	Y	ENSPTRT00000044963	ENSPTRG00000021155_ex1/14	chr9	-	95695008	95697715	95695008	95697715	2708	95697716	95700748	3033	95692445	95695007	2563	Y	ENSCSAT00000004757.1	ENSCSAG00000006736.1_ex14/14	chr12	+	106633279	106633316	106633279	106633316	38	106630362	106633278	2917	106633317	106673313	39997
137	NR4A3	chr9	+	102625902	102629173	99863620	99866891	3272	99855618	99863619	8002	99866892	99876604	9713	Y	ENSPTRT00000039179	ENSPTRG00000021186_ex8/8	chr9	+	99097734	99101018	99097734	99101018	3285	99090527	99097733	7207	99101019	99123117	22099	Y	ENSCSAT00000009175.1	ENSCSAG00000011090.1_ex1/7	chr12	-	39567851	39571384	39567851	39571384	3534	39571385	39578665	7281	39542191	39567850	25660
138	PALM2-AKAP2	chr9	+	112930679	112934792	110168399	110172512	4114	110162448	110168398	5951	110172513	110185517	13005	N	ENSPTRT00000039271	ENSPTRG00000021242_ex14/14	chr9	+	109608869	109608968	109608869	109610248	1380	109605738	109608868	3131	109610249	109859660	249412	Y	ENSCSAT00000009851.1	ENSCSAG00000011760.1_ex1/7	chr12	-	29371208	29375809	29371208	29375809	4602	29375810	29378905	3096	29059937	29371207	311271
139	LRRC8A	chr9	+	131669436	131671600	128907157	128909321	2165	128896639	128907156	10518	128909322	128912708	3387	Y	ENSPTRT00000039684	ENSPTRG00000021443_ex3/4	chr9	+	128752188	128754353	128752188	128754353	2166	128741048	128752187	11140	128754354	128757710	3357	Y	ENSCSAT00000012550.1	ENSCSAG00000014458.1_ex2/4	chr12	-	9247463	9249628	9247463	9249628	2166	9249629	9259127	9499	9243562	9247462	3901
140	FAM78A	chr9	-	134133465	134136737	131258078	131261350	3273	131261351	131268603	7253	131246374	131258077	11704	Y	ENSPTRT00000039793	ENSPTRG00000021484_ex1/2	chr9	-	131264426	131267707	131264426	131267707	3282	131267708	131269061	1354	131144051	131264425	120375	Y	ENSCSAT00000012924.1	ENSCSAG00000014833.1_ex2/2	chr12	+	6878710	6881991	6878710	6881991	3282	6871396	6878709	7314	6881992	7001737	119746
141	PFKFB3	chr10	+	6274858	6277508	6232895	6235545	2651	6229630	6232894	3265	6235546	6264225	28680	Y	ENSPTRT00000057922	ENSPTRG00000002267_ex15/15	chr10	+	6388444	6391072	6388444	6391072	2629	6387631	6388443	813	6391073	6412365	21293	Y	ENSCSAT00000011627.1	ENSCSAG00000013532.1_ex15/15	chr9	+	6352126	6354932	6352126	6354932	2807	6349632	6352125	2494	6354933	6410509	55577
142	SFMBT2	chr10	-	7200586	7205872	7158624	7163910	5287	7163911	7167419	3509	7000765	7158623	157859	Y	ENSPTRT00000004162	ENSPTRG00000002271_ex1/21	chr10	-	7329775	7329916	7329775	7329916	142	7329917	7333549	3633	7003426	7329774	326349	Y	ENSCSAT00000011582.1	ENSCSAG00000013499.1_ex1/20	chr9	-	7226294	7226435	7226294	7226435	142	7226436	7229993	3558	6923891	7226293	302403
143	USP6NL	chr10	-	11502509	11505848	11460510	11463849	3340	11463850	11472809	8960	11402592	11460509	57918	Y	ENSPTRT00000004188	ENSPTRG00000002286_ex1/15	chr10	-	11729331	11732574	11729331	11732574	3244	11732575	11742755	10181	11658055	11729330	71276	Y	ENSCSAT00000011482.1	ENSCSAG00000013395.1_ex1/15	chr9	-	11514089	11519562	11514089	11519562	5474	11519563	11529292	9730	11220131	11514088	293958
144	CCDC3	chr10	-	12938625	12940679	12896625	12898679	2055	12898680	12948508	49829	12866085	12896624	30540	Y	ENSPTRT00000004209	ENSPTRG00000002297_ex1/3	chr10	-	13219888	13221875	13219888	13221875	1988	13221876	13234871	12996	13133594	13219887	86294	Y	ENSCSAT00000011313.1	ENSCSAG00000013223.1_ex1/3	chr9	-	12940633	12942685	12940633	12942685	2053	12942686	12955473	12788	12856211	12940632	84422
145	RSU1	chr10	-	16632615	16635495	16590616	16593496	2881	16593497	16644259	50763	16556311	16590615	34305	Y	ENSPTRT00000004265	ENSPTRG00000002325_ex1/8	chr10	-	17227808	17228437	17227808	17228437	630	17228438	17280392	51955	17192212	17227807	35596	Y	ENSCSAT00000010857.1	ENSCSAG00000012762.1_ex1/9	chr9	-	16535572	16539859	16535572	16539859	4288	16539860	16592484	52625	16501513	16535571	34059
146	MKX	chr10	-	27961803	27964344	27672874	27675415	2542	27675416	27704935	29520	27607556	27672873	65318	Y	ENSPTRT00000004378	ENSPTRG00000002385_ex1/7	chr10	-	28316175	28318712	28316175	28318712	2538	28318713	28318765	53	28180157	28316174	136018	Y	ENSCSAT00000009836.1	ENSCSAG00000011743.1_ex1/5	chr9	-	27227973	27230574	27227973	27230574	2602	27230575	27230627	53	27098903	27227972	129070
147	PARD3	chr10	-	34398488	34400490	34109560	34111562	2003	34111563	34115587	4025	33941120	34109559	168440	Y	ENSPTRT00000050381	ENSPTRG00000002415_ex1/27	chr10	-	34860458	34862460	34860458	34862460	2003	34862461	34866475	4015	34467703	34860457	392755	Y	ENSCSAT00000009473.1	ENSCSAG00000011392.1_ex1/23	chr9	-	33396245	33398726	33396245	33398726	2482	33398727	33402692	3966	33014673	33396244	381572
148	CSGALNACT2	chr10	+	43678698	43680756	43183250	43185308	2059	43179641	43183249	3609	43185309	43189920	4612	Y	ENSPTRT00000004541	ENSPTRG00000002443_ex7/7	chr10	+	43348980	43351037	43348980	43351037	2058	43344648	43348979	4332	43351038	43434898	83861	Y	ENSCSAT00000009049.1	ENSCSAG00000010963.1_ex8/8	chr9	+	38851161	38853707	38851161	38853707	2547	38848111	38851160	3050	38853708	38923144	69437
149	ANK3	chr10	-	61786056	61789584	60026298	60029826	3529	60029827	60036249	6423	59993606	60026297	32692	N	ENSPTRT00000004718	ENSPTRG00000002526_ex1/21	chr10	-	58879569	58880994	58879569	58880994	1426	58880995	58887446	6452	58817200	58879568	62369	Y	ENSCSAT00000005422.1	ENSCSAG00000007379.1_ex48/48	chr9	+	71250613	71254245	71250613	71254245	3633	71244352	71250612	6261	71254246	71318638	64393
150	LRRC20	chr10	-	72058726	72061264	70298970	70301508	2539	70301509	70312685	11177	70282681	70298969	16289	Y	ENSPTRT00000042292	ENSPTRG00000002588_ex1/5	chr10	-	69383772	69386309	69383772	69386309	2538	69386310	69399934	13625	69367579	69383771	16193	Y	ENSCSAT00000006338.1	ENSCSAG00000008285.1_ex4/4	chr9	+	61012839	61015356	61012839	61015356	2518	60999887	61012838	12952	61015357	61028461	13105
151	ZCCHC24	chr10	-	81142081	81146214	79382325	79386458	4134	79386459	79390367	3909	79368830	79382324	13495	Y	ENSPTRT00000005032	ENSPTRG00000002670_ex1/4	chr10	-	78692312	78696461	78692312	78696461	4150	78696462	78700910	4449	78003203	78692311	689109	Y	ENSCSAT00000007400.1	ENSCSAG00000009325.1_ex4/4	chr9	+	52072663	52076900	52072663	52076900	4238	52069420	52072662	3243	52076901	52744394	667494
152	CCSER2	chr10	+	86273205	86278277	84513449	84518521	5073	84506704	84513448	6745	84518522	84539470	20949	N	ENSPTRT00000043599	ENSPTRG00000002697_ex11/11	chr10	+	84626257	84631339	84626257	84631339	5083	84619505	84626256	6752	84631340	84653245	21906	Y	ENSCSAT00000007697.1	ENSCSAG00000009619.1_ex1/12	chr9	-	47324228	47324292	47324228	47324292	65	47324293	47327372	3080	47159904	47324227	164324
153	CPEB3	chr10	-	93808397	93812196	92048640	92052439	3800	92052440	92066879	14440	92039483	92048639	9157	Y	ENSPTRT00000005200	ENSPTRG00000002753_ex1/10	chr10	-	92363027	92363255	92363027	92363255	229	92363256	92377671	14416	92289709	92363026	73318	Y	ENSCSAT00000004620.1	ENSCSAG00000006579.1_ex1/9	chr9	-	85331465	85331693	85331465	85331693	229	85331694	85346281	14588	85257226	85331464	74239
154	STN1	chr10	-	105637316	105642599	103877558	103882841	5284	103882842	103885956	3115	103866482	103877557	11076	Y	ENSPTRT00000005552	ENSPTRG00000002919_ex1/10	chr10	-	104334898	104335196	104334898	104335196	299	104335197	104338310	3114	104320509	104334897	14389	Y	ENSCSAT00000003351.1	ENSCSAG00000005318.1_ex2/10	chr9	-	96931886	96932083	96931886	96932083	198	96932084	96935362	3279	96926009	96931885	5877
155	RAB11FIP2	chr10	-	119764427	119768736	118004916	118009225	4310	118009226	118021603	12378	117777231	118004915	227685	Y	ENSPTRT00000043954	ENSPTRG00000002982_ex2/7	chr10	-	118742918	118744886	118742918	118744886	1969	118744887	118747801	2915	118742768	118742917	150	Y	ENSCSAT00000002821.1	ENSCSAG00000004789.1_ex1/5	chr9	-	110805021	110809652	110805021	110809652	4632	110809653	110812576	2924	110549768	110805020	255253
156	TOLLIP	chr11	-	1295598	1298483	1274368	1277253	2886	1277254	1281627	4374	1268272	1274367	6096	N	ENSPTRT00000006038	ENSPTRG00000003151_ex2/6	chr11	-	1316926	1317108	1316893	1317108	216	1317109	1321461	4353	1316791	1316892	102	Y	ENSCSAT00000008039.1	ENSCSAG00000009953.1_ex6/6	chr1	+	1123770	1125045	1123770	1125045	1276	1119244	1123769	4526	1125046	1159426	34381
157	ZNF215	chr11	+	6976921	6979278	6955690	6958047	2358	6949666	6955689	6024	6958048	6978682	20635	N	ENSPTRT00000006277	ENSPTRG00000003309_ex7/8	chr11	+	6780733	6780826	6780733	6783092	2360	6774704	6780732	6029	6783093	6796134	13042	Y	ENSCSAT00000002402.1	ENSCSAG00000004376.1_ex1/5	chr1	-	57862897	57863739	57862897	57863739	843	57863740	57866687	2948	57824576	57862896	38321
158	CD44	chr11	+	35250676	35253949	35229129	35232402	3274	35226225	35229128	2904	35232403	35241803	9401	N	ENSPTRT00000006594	ENSPTRG00000003501_ex18/18	chr11	+	35509878	35513147	35509878	35513147	3270	35505946	35509877	3932	35513148	35730754	217607	Y	ENSCSAT00000003468.1	ENSCSAG00000005433.1_ex1/17	chr1	-	30039748	30043135	30039748	30043135	3388	30043136	30046545	3410	30004770	30039747	34978
159	TRIM44	chr11	+	35827908	35832603	35806358	35811053	4696	35766261	35806357	40097	35811054	35835619	24566	Y	ENSPTRT00000006601	ENSPTRG00000003504_ex5/5	chr11	+	36094814	36096665	36094814	36096665	1852	36058650	36094813	36164	36096666	36167709	71044	Y	ENSCSAT00000003504.1	ENSCSAG00000005470.1_ex1/5	chr1	-	29464089	29464160	29464089	29464160	72	29464161	29494510	30350	29390783	29464088	73306
160	PRR5L	chr11	+	36483892	36486754	36462342	36465204	2863	36456839	36462341	5503	36465205	36474485	9281	Y	ENSPTRT00000055621	ENSPTRG00000003509_ex10/10	chr11	+	36757238	36760085	36757238	36760085	2848	36753794	36757237	3444	36760086	36808203	48118	Y	ENSCSAT00000003511.1	ENSCSAG00000005478.1_ex1/8	chr1	-	28771792	28774661	28771792	28774661	2870	28774662	28780497	5836	28724701	28771791	47091
161	SHANK2	chr11	-	70313961	70319544	70467856	70473439	5584	70473440	70479376	5937	70452220	70467855	15636	Y	ENSPTRT00000007471	ENSPTRG00000004007_ex1/29	chr11	-	68762206	68767781	68762206	68767781	5576	68767782	68773915	6134	68431210	68762205	330996	Y	ENSCSAT00000007447.1	ENSCSAG00000009403.1_ex9/9	chr1	+	4101146	4101717	4101146	4101717	572	4095290	4101145	5856	4101718	4424206	322489
162	UVRAG	chr11	+	75851755	75855282	76140711	76144238	3528	76128363	76140710	12348	76144239	76165282	21044	Y	ENSPTRT00000007612	ENSPTRG00000004088_ex17/17	chr11	+	74520469	74521172	74520469	74521172	704	74508138	74520468	12331	74521173	74643666	122494	Y	ENSCSAT00000001934.1	ENSCSAG00000003902.1_ex15/15	chr1	+	67349683	67353166	67349683	67353166	3484	67337258	67349682	12425	67353167	67505459	152293
163	THAP12	chr11	-	76061000	76063838	76349956	76352794	2839	76352795	76356875	4081	76292926	76349955	57030	Y	ENSPTRT00000007616	ENSPTRG00000004091_ex1/4	chr11	-	74735121	74737052	74735121	74737052	1932	74737053	74738462	1410	74662138	74735120	72983	Y	ENSCSAT00000001918.1	ENSCSAG00000003894.1_ex1/5	chr1	-	67564076	67566007	67564076	67566007	1932	67566008	67567416	1409	67491293	67564075	72783
164	SLC36A4	chr11	-	92877337	92882010	93144171	93148844	4674	93148845	93151476	2632	93098523	93144170	45648	Y	ENSPTRT00000007782	ENSPTRG00000004171_ex1/11	chr11	-	91675893	91677055	91675893	91677055	1163	91677056	91679683	2628	91466930	91675892	208963	Y	ENSCSAT00000001496.1	ENSCSAG00000003469.1_ex1/11	chr1	-	84398026	84398334	84398026	84398334	309	84398335	84400978	2644	84010740	84398025	387286
165	ENDOD1	chr11	+	94861541	94865815	95128377	95132651	4275	95109302	95128376	19075	95132652	95141595	8944	Y	ENSPTRT00000007819	ENSPTRG00000004191_ex2/2	chr11	+	93661077	93665355	93661077	93665355	4279	93641493	93661076	19584	93665356	93996976	331621	Y	ENSCSAT00000001320.1	ENSCSAG00000003290.1_ex2/2	chr1	+	86376771	86377974	86376771	86377974	1204	86357359	86376770	19412	86377975	86443967	65993
166	PDE3A	chr12	+	20832964	20837041	20680030	20684107	4078	20667118	20680029	12912	20684108	20689731	5624	Y	ENSPTRT00000045962	ENSPTRG00000004748_ex16/16	chr12	+	21230364	21231276	21230364	21231276	913	21220005	21230363	10359	21231277	21238510	7234	Y	ENSCSAT00000006085.1	ENSCSAG00000008069.1_ex16/16	chr11	+	20540658	20540900	20540658	20540900	243	20531442	20540657	9216	20540901	20548373	7473
167	CNTN1	chr12	+	41463761	41466214	41069959	41072412	2454	41049589	41069958	20370	41072413	41130430	58018	Y	ENSPTRT00000046590	ENSPTRG00000004834_ex1/23	chr12	-	48797134	48797468	48797134	48797468	335	48797469	48817506	20038	48735588	48797133	61546	Y	ENSCSAT00000005162.1	ENSCSAG00000007119.1_ex23/23	chr11	+	37329626	37333314	37329626	37333314	3689	37310994	37329625	18632	37333315	37514404	181090
168	ARID2	chr12	+	46298717	46301823	45904934	45908040	3107	45899426	45904933	5508	45908041	45913585	5545	Y	ENSPTRT00000008986	ENSPTRG00000004853_ex1/22	chr12	-	43878416	43881520	43878416	43881520	3105	43881521	43887161	5641	43282883	43878415	595533	Y	ENSCSAT00000004790.1	ENSCSAG00000006749.1_ex17/17	chr11	+	42115877	42118892	42115877	42118892	3016	42109943	42115876	5934	42118893	42777906	659014
169	TESPA1	chr12	-	55342087	55344174	54948303	54950390	2088	54950391	54955779	5389	54903348	54948302	44955	Y	ENSPTRT00000009288	ENSPTRG00000005048_ex4/4	chr12	+	34558929	34559112	34558929	34559112	184	34558928	34558928	1	34559113	34711955	152843	Y	ENSCSAT00000003390.1	ENSCSAG00000005358.1_ex1/11	chr11	-	51042094	51044583	51042094	51044583	2490	51044584	51049821	5238	50903220	51042093	138874
170	FAM19A2	chr12	-	62102029	62104198	61708248	61710417	2170	61710418	61732019	21602	61470600	61708247	237648	Y	ENSPTRT00000067935	ENSPTRG00000005162_ex7/7	chr12	+	27809309	27811444	27809309	27811444	2136	27803546	27809308	5763	27811445	28719195	907751	Y	ENSCSAT00000002572.1	ENSCSAG00000004540.1_ex1/4	chr11	-	57597696	57600313	57597696	57600313	2618	57600314	57621156	20843	56937067	57597695	660629
171	PPM1H	chr12	-	63037762	63042416	62643982	62648636	4655	62648637	62657907	9271	62623876	62643981	20106	Y	ENSPTRT00000009500	ENSPTRG00000005165_ex10/10	chr12	+	26862082	26866732	26862082	26866732	4651	26852827	26862081	9255	26866733	26916969	50237	Y	ENSCSAT00000002544.1	ENSCSAG00000004515.1_ex1/10	chr11	-	58534471	58539304	58534471	58539304	4834	58539305	58548742	9438	58514468	58534470	20003
172	SRGAP1	chr12	+	64536075	64541643	64142295	64147863	5569	64135248	64142294	7047	64147864	64167087	19224	Y	ENSPTRT00000046438	ENSPTRG00000005170_ex2/23	chr12	-	25333690	25335042	25333690	25335042	1353	25335043	25342079	7037	25333414	25333689	276	Y	ENSCSAT00000002529.1	ENSCSAG00000004499.1_ex22/22	chr11	+	59850927	59851302	59850927	59851302	376	59844818	59850926	6109	59851303	59875905	24603
173	BEST3	chr12	-	70047389	70049593	69653609	69655813	2205	69655814	69663620	7807	69648698	69653608	4911	Y	ENSPTRT00000009570	ENSPTRG00000005208_ex1/10	chr12	-	69988675	69990879	69988675	69990879	2205	69990880	69998655	7776	69983762	69988674	4913	Y	ENSCSAT00000002221.1	ENSCSAG00000004199.1_ex1/9	chr11	-	65283137	65284047	65283137	65284047	911	65284048	65293094	9047	65261005	65283136	22132
174	KCNMB4	chr12	+	70824265	70828072	70430485	70434292	3808	70415411	70430484	15074	70434293	70475081	40789	Y	ENSPTRT00000009596	ENSPTRG00000005218_ex3/3	chr12	+	70756808	70757342	70756808	70757342	535	70740718	70756807	16090	70757343	71006098	248756	Y	ENSCSAT00000002204.1	ENSCSAG00000004174.1_ex3/3	chr11	+	66007032	66007201	66007032	66007201	170	65992897	66007031	14135	66007202	66244905	237704
175	KITLG	chr12	-	88886570	88890958	88492793	88497181	4389	88497182	88501170	3989	88346340	88492792	146453	Y	ENSPTRT00000009709	ENSPTRG00000005281_ex1/10	chr12	-	89345218	89349618	89345218	89349618	4401	89349619	89353612	3994	89167228	89345217	177990	Y	ENSCSAT00000001811.1	ENSCSAG00000003781.1_ex1/10	chr11	-	83856156	83860555	83856156	83860555	4400	83860556	83864746	4191	83685376	83856155	170780
176	ATP2B1	chr12	-	89981826	89985072	89588049	89591295	3247	89591296	89594942	3647	89557156	89588048	30893	Y	ENSPTRT00000067114	ENSPTRG00000005286_ex1/22	chr12	-	90433870	90437113	90433870	90437113	3244	90437114	90440871	3758	90412269	90433869	21601	Y	ENSCSAT00000001793.1	ENSCSAG00000003766.1_ex1/22	chr11	-	84989168	84989194	84989168	84989194	27	84989195	84992808	3614	84953561	84989167	35607
177	CHST11	chr12	+	105150727	105155792	104756949	104762014	5066	104679470	104756948	77479	104762015	104782755	20741	Y	ENSPTRT00000009881	ENSPTRG00000005379_ex4/4	chr12	+	105900078	105901235	105900078	105901235	1158	105820135	105900077	79943	105901236	105948244	47009	Y	ENSCSAT00000001026.1	ENSCSAG00000002999.1_ex3/3	chr11	+	99981125	99981977	99981125	99981977	853	99897950	99981124	83175	99981978	100029068	47091
178	TMEM132C	chr12	+	129189635	129192460	128705090	128707915	2826	128701253	128705089	3837	128707916	128750554	42639	Y	ENSPTRT00000010347	ENSPTRG00000005627_ex6/6	chr12	+	130686581	130689403	130686581	130689403	2823	130682777	130686580	3804	130689404	130767668	78265	Y	ENSCSAT00000016569.1	ENSCSAG00000001960.1_ex6/6	chr11	+	124084817	124087645	124084817	124087645	2829	124081013	124084816	3804	124087646	124168492	80847
179	GLT1D1	chr12	+	129467474	129469509	128982929	128984964	2036	128970286	128982928	12643	128984965	128999124	14160	Y	ENSPTRT00000010349	ENSPTRG00000005629_ex8/8	chr12	+	130983338	130985372	130983338	130985372	2035	130971120	130983337	12218	130985373	131587418	602046	Y	ENSCSAT00000016581.1	ENSCSAG00000001950.1_ex11/11	chr11	+	124352917	124353079	124352917	124353079	163	124340134	124352916	12783	124353080	124936197	583118
180	CAB39L	chr13	-	49882786	49885129	49308650	49310993	2344	49310994	49321470	10477	49301068	49308649	7582	Y	ENSPTRT00000010791	ENSPTRG00000005872_ex1/9	chr13	-	49199374	49201702	49199374	49201702	2329	49201703	49212034	10332	48801345	49199373	398029	Y	ENSCSAT00000015816.1	ENSCSAG00000017717.1_ex1/9	chr3	-	27225945	27228319	27225945	27228319	2375	27228320	27237537	9218	26831782	27225944	394163
181	FAM124A	chr13	+	51854586	51858377	51280450	51284241	3792	51267032	51280449	13418	51284242	51312636	28395	Y	ENSPTRT00000010816	ENSPTRG00000005888_ex4/4	chr13	+	51198317	51199124	51198317	51199124	808	51183705	51198316	14612	51199125	51229243	30119	Y	ENSCSAT00000015792.1	ENSCSAG00000017698.1_ex2/2	chr3	+	29164345	29165152	29164345	29165152	808	29150615	29164344	13730	29165153	29196600	31448
182	PCDH17	chr13	+	58205789	58209245	57631655	57635111	3457	57474036	57631654	157619	57635112	57650789	15678	Y	ENSPTRT00000060167	ENSPTRG00000005914_ex1/4	chr13	+	57541135	57544592	57541135	57544592	3458	57293965	57541134	247170	57544593	57560250	15658	Y	ENSCSAT00000015739.1	ENSCSAG00000017645.1_ex2/5	chr3	+	35428710	35428794	35428710	35428794	85	35428647	35428709	63	35428795	35443064	14270
